qz,qy,qx,qw
0.358026117,0.471216172,0.521661878,0.614525437
0.358403146,0.47156775,0.521498501,0.614174545
0.358699232,0.47182247,0.521408677,0.613882244
0.359212428,0.472245067,0.521173596,0.613456666
0.359546661,0.472493052,0.52106005,0.613166273
0.359886467,0.472722262,0.520929933,0.612900794
0.360209763,0.472892553,0.5208143,0.612677753
0.360630095,0.47317645,0.520626545,0.612370789
0.360937685,0.47337541,0.52050823,0.612136304
0.361383438,0.473757684,0.520219207,0.611823261
0.361646712,0.474039763,0.520041287,0.611600399
0.361955464,0.47437495,0.519827604,0.61133945
0.362632751,0.475018531,0.519306719,0.610880852
0.36300388,0.475436747,0.519035637,0.610565364
0.36318779,0.475750118,0.518840849,0.610377431
0.363755465,0.476435184,0.51827395,0.609986544
0.363774449,0.476692617,0.518152058,0.609877646
0.363763362,0.476926893,0.518048942,0.609788716
0.36390397,0.477287143,0.51777637,0.609654427
0.364113778,0.47767666,0.517482102,0.609473884
0.364420176,0.47814551,0.517098904,0.609248281
0.364650518,0.478570879,0.516821623,0.60901171
0.365017831,0.479112923,0.516452551,0.60867852
0.365372241,0.479631901,0.516115606,0.608342826
0.365620911,0.480028689,0.515889287,0.6080724
0.365747988,0.480291963,0.515773594,0.607886195
0.365870297,0.480503201,0.515740633,0.607673585
0.3662242,0.480867565,0.515571415,0.60731566
0.366663516,0.481253386,0.515329242,0.606950462
0.366942912,0.481463045,0.515238345,0.606692433
0.367231905,0.481683701,0.51518178,0.606390357
0.367585421,0.48198697,0.515085578,0.606016815
0.367961496,0.482302725,0.514974296,0.605631769
0.368291765,0.482569605,0.514853895,0.605320752
0.368492275,0.482759863,0.514778256,0.605111301
0.368599117,0.482870489,0.514779687,0.604956686
0.368869334,0.483133286,0.514642298,0.604699075
0.369316727,0.483581901,0.514340043,0.6043244
0.369492054,0.483771265,0.514250159,0.604142189
0.369974434,0.484214574,0.513873756,0.603811979
0.370154202,0.484403163,0.513747871,0.603657663
0.370411545,0.484630823,0.513556123,0.60348022
0.370747805,0.484907925,0.51326853,0.603295803
0.371128798,0.485240072,0.512953818,0.603062093
0.371397793,0.485438943,0.512783289,0.602881432
0.371700913,0.48565641,0.51260078,0.602674663
0.37198931,0.485843956,0.512431622,0.602489352
0.372300684,0.486050308,0.512274444,0.602264225
0.372562379,0.486221313,0.512138486,0.602079988
0.372901827,0.486447364,0.511928141,0.601866066
0.373324573,0.486773968,0.511624992,0.601597607
0.373467296,0.486880332,0.511558473,0.60147953
0.37366271,0.486997813,0.511423945,0.601377487
0.373928726,0.487163961,0.511199296,0.60126853
0.37413615,0.487287402,0.511046052,0.601169765
0.374410033,0.487466335,0.510851622,0.601019382
0.37446636,0.487500787,0.510799289,0.601000845
0.374733597,0.487706125,0.510565579,0.600866258
0.374835223,0.487795264,0.510450065,0.600828648
0.37497288,0.487948239,0.510311544,0.600736201
0.375292927,0.488221616,0.510056436,0.600530863
0.375416577,0.488363862,0.509934604,0.600441337
0.375663847,0.488621652,0.509727061,0.600253165
0.375943661,0.488924712,0.509489357,0.600032985
0.37601763,0.489076734,0.509410918,0.599929333
0.376000702,0.489159495,0.509386659,0.599893093
0.375826865,0.489125133,0.509503067,0.599931121
0.375927329,0.489307642,0.509422779,0.599787533
0.376003742,0.489483565,0.509356558,0.59965235
0.376050204,0.489631802,0.509291828,0.599557161
0.376140028,0.489824414,0.509198785,0.599422514
0.376287818,0.490067393,0.509040654,0.599265397
0.376446158,0.490324587,0.508871436,0.599099338
0.376377732,0.490371704,0.508911371,0.599069774
0.376580596,0.490629345,0.508735359,0.598880827
0.376693636,0.490809053,0.508607388,0.598771155
0.377046406,0.491194427,0.508272171,0.598517716
0.377245307,0.491473794,0.508068085,0.598336279
0.377347976,0.491699845,0.507968247,0.598170578
0.377340317,0.491813004,0.50798279,0.598070025
0.377079993,0.491702259,0.508188546,0.598150492
0.377273232,0.491948694,0.508048296,0.597945094
0.377401263,0.492147684,0.507981896,0.597756922
0.377379805,0.492228299,0.508041084,0.597653806
0.377411067,0.492352128,0.507998943,0.597567856
0.377477825,0.492520779,0.507913709,0.597459137
0.377310753,0.492469072,0.507995546,0.597537756
0.377453893,0.492635727,0.507819891,0.597459257
0.377522469,0.492702365,0.507713258,0.597451568
0.377640128,0.492753416,0.50761652,0.597417295
0.377713621,0.492759317,0.507516205,0.59745121
0.377993971,0.492941082,0.507247746,0.597351968
0.377928287,0.492878318,0.50728333,0.59741509
0.377863526,0.49282974,0.507342458,0.597445905
0.377957761,0.492957145,0.507269979,0.59734273
0.378019452,0.493014425,0.507189035,0.597325146
0.378115505,0.493029594,0.507064223,0.59735781
0.378018349,0.493001044,0.507199466,0.597328067
0.378144801,0.493104935,0.507129192,0.597221911
0.378303438,0.493201822,0.506992579,0.597157419
0.378390014,0.493336558,0.507075608,0.596920729
0.378635138,0.49349916,0.506885052,0.596792758
0.378645688,0.493372381,0.506947398,0.596837878
0.378552675,0.49330309,0.507132649,0.596796811
0.378815264,0.493428767,0.506909132,0.596716166
0.37866044,0.493181497,0.50710392,0.596853316
0.378879249,0.493250966,0.507082582,0.596675158
0.379142612,0.49331972,0.506913781,0.596594453
0.379158944,0.493246078,0.506953776,0.596611023
0.379382759,0.493364722,0.506810725,0.596492171
0.379525095,0.493401527,0.506690741,0.596473098
0.379602313,0.493316799,0.506670117,0.596511543
0.379975289,0.493459523,0.506400228,0.596385181
0.380004227,0.493352979,0.506396532,0.596458018
0.380399615,0.493580401,0.506059229,0.596304059
0.380679548,0.493703574,0.50582099,0.596225619
0.380973905,0.493776798,0.505621433,0.596146226
0.381213635,0.49375689,0.505499184,0.596113145
0.381916434,0.494108915,0.504997373,0.595796883
0.382284641,0.494231611,0.50471139,0.595701277
0.382850707,0.494496942,0.504247487,0.595510364
0.38326782,0.494591981,0.503954053,0.595411479
0.383543581,0.494487226,0.503836751,0.595420182
0.384114563,0.494607896,0.503509939,0.595228374
0.384463936,0.49455291,0.503359079,0.595176101
0.384740293,0.49448508,0.503259301,0.595138192
0.385068357,0.4945077,0.503122509,0.595022917
0.385495394,0.494629979,0.502901196,0.594831765
0.385860533,0.494712919,0.502674103,0.594718039
0.386324435,0.494919568,0.502353787,0.594515562
0.386662364,0.495076388,0.502077401,0.594398737
0.387041122,0.495248735,0.501764119,0.59427315
0.387480229,0.49546361,0.501444995,0.594077289
0.387982458,0.49574849,0.501056731,0.593839347
0.388556331,0.496120453,0.500597954,0.593540311
0.388910353,0.496328235,0.500299037,0.593386769
0.389451742,0.496688634,0.499827266,0.593127668
0.389932752,0.496967077,0.499442011,0.592902899
0.390265733,0.49711287,0.499246746,0.592726052
0.390740782,0.497325718,0.498984843,0.59245497
0.391135931,0.497462243,0.498841405,0.592200339
0.391627938,0.497684836,0.498634279,0.5918625
0.392138809,0.497999191,0.498382211,0.59147203
0.392426133,0.498154938,0.498289049,0.591228724
0.392891675,0.498406768,0.498013049,0.59093976
0.393114567,0.498432815,0.497936845,0.590833783
0.39326939,0.498449206,0.497914791,0.590735495
0.393335968,0.498398751,0.497956723,0.590698421
0.393503636,0.498444736,0.497920066,0.590578794
0.39364472,0.498506755,0.497855157,0.590487182
0.393388957,0.498233795,0.49809137,0.590688705
0.393122971,0.498013318,0.498321742,0.590857446
0.39305082,0.497967362,0.498364598,0.590907991
0.393104076,0.498021007,0.498244613,0.590928555
0.393286049,0.498161197,0.498032749,0.590867937
0.393171579,0.498060971,0.498113692,0.590960324
0.392929435,0.497874022,0.498313755,0.591110229
0.392754555,0.497756571,0.498454124,0.591207027
0.392623603,0.497690469,0.498535305,0.591281176
0.392487735,0.497626901,0.498600662,0.591369808
0.392602891,0.497779489,0.498431057,0.591307878
0.392406166,0.497658163,0.498554498,0.591436505
0.392454684,0.497678548,0.498515964,0.591419637
0.392481238,0.497628778,0.498512357,0.591446996
0.392577589,0.497639775,0.49846831,0.591410875
0.392368436,0.497434139,0.498709351,0.591519475
0.392145693,0.497248083,0.498984307,0.591591716
0.391952515,0.497082412,0.499238104,0.591644824
0.391866118,0.497028679,0.49938342,0.591624558
0.391735256,0.496990085,0.499527782,0.591621757
0.391687185,0.497006357,0.499604136,0.591575444
0.391252041,0.496710628,0.499989957,0.591785789
0.391144633,0.496706784,0.500075817,0.591787457
0.391077638,0.496750176,0.500119269,0.591758609
0.390605539,0.496478677,0.500481367,0.59199208
0.390471727,0.496489525,0.500566006,0.59199971
0.390273064,0.496444762,0.500680327,0.592071593
0.389984787,0.496295363,0.500864625,0.592230856
0.387715966,0.494421601,0.502692223,0.593737423
0.385320216,0.492342144,0.50462395,0.595384121
0.385592878,0.492482692,0.504366696,0.595309317
0.384934813,0.491778344,0.504941285,0.595830083
0.383686364,0.490556479,0.506019473,0.596727252
0.382533282,0.489385039,0.506993175,0.597602308
0.381218344,0.488065869,0.508094966,0.598584831
0.379836857,0.486683369,0.509294868,0.599568188
0.379201174,0.485935599,0.509862006,0.600094795
0.377565563,0.484330595,0.511197209,0.60128659
0.376226217,0.48296389,0.51229465,0.602290511
0.3746939,0.481452107,0.513529062,0.603403866
0.37360248,0.480383188,0.514364243,0.604220688
0.371759534,0.47870487,0.515769243,0.605490386
0.370639294,0.477695405,0.516571641,0.606289804
0.369016051,0.476259887,0.517759562,0.607394993
0.367589235,0.475009829,0.518774211,0.608372509
0.366714627,0.474231184,0.519374788,0.60899508
0.366071343,0.473691136,0.519816339,0.609425545
0.365016133,0.472813755,0.520571649,0.610094726
0.363316983,0.471378922,0.521798491,0.611170173
0.363063306,0.471180946,0.521922588,0.611367583
0.362266749,0.47049284,0.522485793,0.611888766
0.361585617,0.469843864,0.522959054,0.612385869
0.361153424,0.469396055,0.523256719,0.612729907
0.360351324,0.468635142,0.52386862,0.613261521
0.359827459,0.468109727,0.524274647,0.613623321
0.359785795,0.468026519,0.524348378,0.613648176
0.360768616,0.468816578,0.523678124,0.613040209
0.360731483,0.468778998,0.523728371,0.613047838
0.360595465,0.468682826,0.523826957,0.613117158
0.360433936,0.468581468,0.523969889,0.613167465
0.360687613,0.468837976,0.523766398,0.612996042
0.360954791,0.469039351,0.523528874,0.612887621
0.361179352,0.46921137,0.523331583,0.612792134
0.361228824,0.469226688,0.523294091,0.612783253
0.361542732,0.469444841,0.523050189,0.612639308
0.361645162,0.469498575,0.523033559,0.612551868
0.361927897,0.469724536,0.522865474,0.612355113
0.362254977,0.46993956,0.522646129,0.612183928
0.362825364,0.470337689,0.522261322,0.611868739
0.363128573,0.470505267,0.522096992,0.611700177
0.363555849,0.470736563,0.521851957,0.611477554
0.364043772,0.470997155,0.521611989,0.611191213
0.364296198,0.471034169,0.52157408,0.611044645
0.364674151,0.471203625,0.521400452,0.610836685
0.364829004,0.47121489,0.521356225,0.610773265
0.365107983,0.471311092,0.521205664,0.610660851
0.36531502,0.471328914,0.521096587,0.610616326
0.36558184,0.471329182,0.520957947,0.610574782
0.365734637,0.471223801,0.520899713,0.6106143
0.366053373,0.471261621,0.520715177,0.610551476
0.366294116,0.471241683,0.520572722,0.610543966
0.36650613,0.471196055,0.520457506,0.610550165
0.366414219,0.470894068,0.520590127,0.610725284
0.366585404,0.470840156,0.520495594,0.610744655
0.366773635,0.470848948,0.520322502,0.610772312
0.36698851,0.470923871,0.520106196,0.610769749
0.367136449,0.470959485,0.519971669,0.610767901
0.367217839,0.470936716,0.519867599,0.610825121
0.367347687,0.470998347,0.519691169,0.610849679
0.367384523,0.471026212,0.519580901,0.610899806
0.36740002,0.471081436,0.519478261,0.610935211
0.367501795,0.471233666,0.519307375,0.610901892
0.367703557,0.471434653,0.519111991,0.610791504
0.367624521,0.471402973,0.519156396,0.610825777
0.367610216,0.471409351,0.519179642,0.610809684
0.367679775,0.471513808,0.519148111,0.610713959
0.367609084,0.47151041,0.519246519,0.610675514
0.367502689,0.471504956,0.519383371,0.610627353
0.367194265,0.471354514,0.519679904,0.610676765
0.367170393,0.471455395,0.519775391,0.610531926
0.367051333,0.471505105,0.519928515,0.610434771
0.366961092,0.471594632,0.520037353,0.610327125
0.366952419,0.471784234,0.5200634,0.610163629
0.366950542,0.471962541,0.520109594,0.609987438
0.36686343,0.472045213,0.520237148,0.609867036
0.366811901,0.472139716,0.520348728,0.609729707
0.366731197,0.472242385,0.520458698,0.609604836
0.366665959,0.472383559,0.520556927,0.609450817
0.366692424,0.472602218,0.52057308,0.609251559
0.366608143,0.472700447,0.5206604,0.609151483
0.366380721,0.472673625,0.520830691,0.609163523
0.366273105,0.472748399,0.520886004,0.609122932
0.366258204,0.472886801,0.520850182,0.609055042
0.366177797,0.472922444,0.52088964,0.609041989
0.366251469,0.473065168,0.520864904,0.608907998
0.366226494,0.473122656,0.520905197,0.608843923
0.366283894,0.473217934,0.520883918,0.608753502
0.366363496,0.473316878,0.520815015,0.608687639
0.366365522,0.473317742,0.520816147,0.608684778
0.366383523,0.47326979,0.520825922,0.608702898
0.366628617,0.473371625,0.5206967,0.608586669
0.366822898,0.473422945,0.520630062,0.608486652
0.367180705,0.473616868,0.520431578,0.608289659
0.367294848,0.473630339,0.520443499,0.608200133
0.367300838,0.473568887,0.520556748,0.608147383
0.367385894,0.473559707,0.520608366,0.608059049
0.36733827,0.473447531,0.520733595,0.60806787
0.367471635,0.473466218,0.520752251,0.607956767
0.367383182,0.473317116,0.520929456,0.607974529
0.36728856,0.473173171,0.521079183,0.608015418
0.366199374,0.472171873,0.521982312,0.608675778
0.365009487,0.471145809,0.522909582,0.609389246
0.363785833,0.470153213,0.523853064,0.610076845
0.362782836,0.46937108,0.524585962,0.610646367
0.362421006,0.469129026,0.52480197,0.610861599
0.362249881,0.469043374,0.524895191,0.610948741
0.360925287,0.467990458,0.525837958,0.611728966
0.360462189,0.467633545,0.52610296,0.612047017
0.359634906,0.466934264,0.526650012,0.61259681
0.358986169,0.466365904,0.527094603,0.613027751
0.357955664,0.465458542,0.527848065,0.613671303
0.357383758,0.464898705,0.52830714,0.614033878
0.3566975,0.464231104,0.528900921,0.614426732
0.357232213,0.464658141,0.528568149,0.614079535
0.357595831,0.464942634,0.528331935,0.613855779
0.357514858,0.464880943,0.528388023,0.613901436
0.357077926,0.464541256,0.528728426,0.614119768
0.355894089,0.463568062,0.529645205,0.614751995
0.355829179,0.463547498,0.529697299,0.61476016
0.355353057,0.463173628,0.530065298,0.615000129
0.355033547,0.462983072,0.53033185,0.615098357
0.354457051,0.462575853,0.530794263,0.615338266
0.353046626,0.461458236,0.531828105,0.616095185
0.352462679,0.461105853,0.532255054,0.616324604
0.35191983,0.460788697,0.532720625,0.616469741
0.352347016,0.461275727,0.532469988,0.6160779
0.352312028,0.461361438,0.532535434,0.615977168
0.351999819,0.461225271,0.532814622,0.616016209
0.352195919,0.461530864,0.532726645,0.615751266
0.351928085,0.461408615,0.532942891,0.615808904
0.351879925,0.461494833,0.532992184,0.615729094
0.35143742,0.46127364,0.533355772,0.615832746
0.351317495,0.461335748,0.533498943,0.615730643
0.351012558,0.461220533,0.533773184,0.615753174
0.350827098,0.461216241,0.533954442,0.615704954
0.350611061,0.461186498,0.534171879,0.615661681
0.350448996,0.461245447,0.534306884,0.615592659
0.350442499,0.461484045,0.534295976,0.615426958
0.350195169,0.461506814,0.534468889,0.615400553
0.349960297,0.461517632,0.534648299,0.615370154
0.349786639,0.461581826,0.534801245,0.61528784
0.34982726,0.461795419,0.53482759,0.615081549
0.349710137,0.461883098,0.534972548,0.61495626
0.349440157,0.461849034,0.535247207,0.614896357
0.349144429,0.461817473,0.535534501,0.614837825
0.348915637,0.461818337,0.535778046,0.614754915
0.348842293,0.461940259,0.535899997,0.614598572
0.348642051,0.461926788,0.536137462,0.614515245
0.348512769,0.461965173,0.536317647,0.614402533
0.348334551,0.461951554,0.536527038,0.614331007
0.34809503,0.461856723,0.536787271,0.614310741
0.347895324,0.461822569,0.536997914,0.614265382
0.34761703,0.461688936,0.537269056,0.614286363
0.347276032,0.461491615,0.537558556,0.61437422
0.347177476,0.461498797,0.537621081,0.61436975
0.346899897,0.461356044,0.537824571,0.6144557
0.346788704,0.461355507,0.537924528,0.614431322
0.346640468,0.461308241,0.538049877,0.614440739
0.346435875,0.461223811,0.538200617,0.614487469
0.346286118,0.461207002,0.53831172,0.614487231
0.34609884,0.461159915,0.538414538,0.614537954
0.345934451,0.461086601,0.53850764,0.614603937
0.34568128,0.460895956,0.538655579,0.614759743
0.345354915,0.460618943,0.538868904,0.61496383
0.345227391,0.46048516,0.538956821,0.615058541
0.344988227,0.460239232,0.53915453,0.6152035
